date,open,high,low,close,volume,tic,day,macd,macds,macdh,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj,rs_14,rsi_14,rsi,close_50_sma,ma50,close_200_sma,ma200,vix,TLT,IEF,SHY
2018-05-30,53.152,53.46,52.841,53.39,22770000,GOOG,2,0.04,0.128,-0.088,38.377,35.17,35.17,39.432,39.432,26.647,26.647,1.074,51.783,51.783,53.426,53.426,53.426,53.426,14.94,121.42,102.56,83.5
2018-05-31,53.378,54.86,53.378,54.25,61766000,GOOG,3,0.077,0.118,-0.04,70.932,47.09,47.09,41.984,41.984,57.302,57.302,1.467,59.458,59.458,53.464,53.464,53.464,53.464,15.43,121.22,102.51,83.46
2018-06-01,54.967,56.0,54.925,55.975,48432000,GOOG,4,0.223,0.139,0.084,99.228,64.47,64.47,49.48,49.48,94.45,94.45,2.315,69.838,69.838,53.573,53.573,53.573,53.573,13.46,120.3,101.93,83.27
2018-06-04,56.117,57.095,56.1,56.965,37792000,GOOG,0,0.401,0.191,0.21,97.0,75.313,75.313,58.091,58.091,109.758,109.758,2.84,73.956,73.956,53.714,53.714,53.714,53.714,12.74,119.43,101.57,83.2
2018-06-05,57.049,57.287,56.66,56.983,33560000,GOOG,1,0.536,0.261,0.276,93.285,81.304,81.304,65.828,65.828,112.255,112.255,2.85,74.028,74.028,53.845,53.845,53.845,53.845,12.4,119.71,101.83,83.25
2018-06-06,57.109,57.15,56.287,56.844,33964000,GOOG,2,0.626,0.334,0.292,90.214,84.274,84.274,71.977,71.977,108.868,108.868,2.626,72.421,72.421,53.96,53.96,53.96,53.96,11.64,118.74,101.42,83.22
2018-06-07,56.566,56.791,55.826,56.193,30400000,GOOG,3,0.642,0.396,0.246,75.83,81.459,81.459,75.138,75.138,94.103,94.103,1.88,65.276,65.276,54.043,54.043,54.043,54.043,12.13,119.89,101.85,83.3
2018-06-08,55.909,56.333,55.607,56.043,25816000,GOOG,4,0.636,0.444,0.192,72.527,78.482,78.482,76.252,76.252,82.941,82.941,1.756,63.722,63.722,54.115,54.115,54.115,54.115,12.18,119.53,101.71,83.28
2018-06-11,55.93,56.863,55.93,56.5,21586000,GOOG,0,0.657,0.486,0.171,82.287,79.75,79.75,77.418,77.418,84.414,84.414,1.972,66.354,66.354,54.197,54.197,54.197,54.197,12.35,119.31,101.61,83.25
2018-06-12,56.554,56.989,56.537,56.966,18240000,GOOG,1,0.7,0.529,0.171,91.791,83.764,83.764,79.534,79.534,92.224,92.224,2.21,68.845,68.845,54.289,54.289,54.289,54.289,12.34,119.34,101.55,83.21
2018-06-13,57.056,57.325,56.669,56.739,30128000,GOOG,2,0.709,0.565,0.143,75.604,81.044,81.044,80.037,80.037,83.058,83.058,1.966,66.279,66.279,54.368,54.368,54.368,54.368,12.94,119.28,101.43,83.17
2018-06-14,57.193,57.773,57.032,57.606,26868000,GOOG,3,0.771,0.606,0.165,92.267,84.785,84.785,81.62,81.62,91.115,91.115,2.421,70.767,70.767,54.469,54.469,54.469,54.469,12.12,120.27,101.75,83.2
2018-06-15,57.443,57.671,57.174,57.613,42450000,GOOG,4,0.811,0.647,0.164,92.59,87.387,87.387,83.542,83.542,95.076,95.076,2.425,70.801,70.801,54.565,54.565,54.565,54.565,11.98,120.38,101.83,83.24
2018-06-18,57.182,58.715,57.18,58.673,28274000,GOOG,0,0.912,0.7,0.212,98.633,91.135,91.135,86.073,86.073,101.26,101.26,3.071,75.434,75.434,54.685,54.685,54.685,54.685,12.31,120.27,101.88,83.26
2018-06-19,57.925,58.563,57.701,58.403,32420000,GOOG,1,0.961,0.752,0.208,89.945,90.739,90.739,87.628,87.628,96.959,96.959,2.608,72.288,72.288,54.792,54.792,54.792,54.792,13.35,120.97,102.15,83.29
2018-06-20,58.765,59.314,58.458,58.492,32970000,GOOG,2,0.994,0.801,0.193,77.816,86.431,86.431,87.229,87.229,84.835,84.835,2.662,72.692,72.692,54.894,54.894,54.894,54.894,12.79,119.91,101.82,83.25
2018-06-21,58.743,58.865,57.612,57.883,24762000,GOOG,3,0.963,0.833,0.13,57.708,76.857,76.857,83.772,83.772,63.027,63.027,1.91,65.635,65.635,54.975,54.975,54.975,54.975,14.64,120.54,102.09,83.3
2018-06-22,57.957,58.125,57.363,57.774,26220000,GOOG,4,0.919,0.85,0.069,44.545,66.086,66.086,77.876,77.876,42.505,42.505,1.811,64.429,64.429,55.049,55.049,55.049,55.049,13.77,120.53,102.11,83.31
2018-06-25,57.18,57.195,55.639,56.241,43146000,GOOG,0,0.758,0.832,-0.074,16.366,49.513,49.513,68.422,68.422,11.694,11.694,1.016,50.402,50.402,55.079,55.079,55.079,55.079,17.33,120.8,102.25,83.34
2018-06-26,56.4,56.66,55.833,55.923,31264000,GOOG,1,0.598,0.785,-0.187,7.727,35.584,35.584,57.476,57.476,-8.199,-8.199,0.926,48.069,48.069,55.1,55.1,55.1,55.1,15.92,120.97,102.3,83.34
2018-06-27,56.067,56.592,55.181,55.199,25878000,GOOG,2,0.411,0.71,-0.299,0.436,23.868,23.868,46.273,46.273,-20.943,-20.943,0.759,43.162,43.162,55.103,55.103,55.103,55.103,17.91,122.11,102.69,83.39
2018-06-28,55.104,56.116,54.8,55.711,21448000,GOOG,3,0.299,0.628,-0.329,20.171,22.636,22.636,38.394,38.394,-8.881,-8.881,0.896,47.262,47.262,55.117,55.117,55.117,55.117,16.85,122.14,102.59,83.39
2018-06-29,56.0,56.411,55.75,55.783,26302000,GOOG,4,0.214,0.545,-0.332,21.756,22.342,22.342,33.044,33.044,0.94,0.94,0.917,47.828,47.828,55.133,55.133,55.133,55.133,16.09,121.72,102.51,83.37
2018-07-02,54.95,56.4,54.69,56.373,24346000,GOOG,0,0.19,0.474,-0.284,36.395,27.027,27.027,31.038,31.038,19.004,19.004,1.1,52.374,52.374,55.161,55.161,55.161,55.161,15.6,121.35,102.25,83.23
2018-07-03,56.791,56.791,55.001,55.145,13580000,GOOG,1,0.074,0.394,-0.32,10.887,21.647,21.647,27.907,27.907,9.125,9.125,0.78,43.819,43.819,55.161,55.161,55.161,55.161,16.14,122.0,102.51,83.26
2018-07-05,55.527,56.375,55.424,56.214,21334000,GOOG,3,0.065,0.328,-0.263,44.354,29.216,29.216,28.344,28.344,30.96,30.96,1.052,51.277,51.277,55.184,55.184,55.184,55.184,14.97,122.35,102.52,83.25
2018-07-06,56.179,57.047,56.037,57.008,19922000,GOOG,4,0.12,0.287,-0.167,92.536,50.323,50.323,35.67,35.67,79.628,79.628,1.271,55.959,55.959,55.222,55.222,55.222,55.222,13.37,122.75,102.61,83.27
2018-07-09,57.424,57.734,57.171,57.702,18180000,GOOG,0,0.215,0.272,-0.057,98.981,66.542,66.542,45.961,45.961,107.705,107.705,1.476,59.608,59.608,55.274,55.274,55.274,55.274,12.69,121.96,102.35,83.22
2018-07-10,57.849,57.979,57.479,57.642,15968000,GOOG,1,0.282,0.274,0.008,89.74,74.275,74.275,55.399,55.399,112.027,112.027,1.448,59.148,59.148,55.322,55.322,55.322,55.322,12.64,121.95,102.27,83.21
2018-07-11,57.229,58.215,57.05,57.695,22400000,GOOG,2,0.336,0.287,0.049,85.26,77.937,77.937,62.911,62.911,107.987,107.987,1.466,59.444,59.444,55.37,55.37,55.37,55.37,13.63,122.42,102.48,83.24
2018-07-12,57.994,59.221,57.797,59.174,25038000,GOOG,3,0.49,0.327,0.163,98.974,84.949,84.949,70.257,70.257,114.332,114.332,2.001,66.682,66.682,55.516,55.516,55.444,55.444,12.58,122.41,102.44,83.23
2018-07-13,59.25,59.771,59.0,59.441,24438000,GOOG,4,0.626,0.387,0.239,93.508,87.802,87.802,76.106,76.106,111.195,111.195,2.106,67.799,67.799,55.68,55.68,55.521,55.521,12.18,122.72,102.61,83.25
2018-07-16,59.47,59.55,58.964,59.193,21114000,GOOG,0,0.706,0.451,0.255,87.885,87.83,87.83,80.014,80.014,103.462,103.462,1.907,65.599,65.599,55.841,55.841,55.591,55.591,12.83,122.21,102.44,83.23
2018-07-17,58.611,60.152,58.53,59.94,32208000,GOOG,1,0.819,0.525,0.295,95.516,90.392,90.392,83.473,83.473,104.23,104.23,2.213,68.876,68.876,55.991,55.991,55.671,55.671,12.06,121.98,102.38,83.22
2018-07-18,59.828,60.225,59.517,59.794,27872000,GOOG,2,0.887,0.597,0.29,89.709,90.164,90.164,85.703,85.703,99.086,99.086,2.079,67.522,67.522,56.132,56.132,55.746,55.746,12.1,121.49,102.3,83.21
2018-07-19,59.55,60.0,59.166,59.348,25534000,GOOG,3,0.895,0.657,0.238,72.378,84.236,84.236,85.214,85.214,82.278,82.278,1.734,63.421,63.421,56.265,56.265,55.81,55.81,12.87,122.26,102.58,83.25
2018-07-20,59.348,59.843,59.211,59.245,24948000,GOOG,4,0.883,0.702,0.181,69.15,79.207,79.207,83.212,83.212,71.197,71.197,1.665,62.482,62.482,56.367,56.367,55.871,55.871,12.86,120.76,102.22,83.25
2018-07-23,59.05,60.325,59.05,60.275,52384000,GOOG,0,0.945,0.75,0.194,98.488,85.634,85.634,84.019,84.019,88.864,88.864,2.092,67.662,67.662,56.475,56.475,55.947,55.947,12.62,119.27,101.72,83.2
2018-07-24,63.13,63.3,61.778,62.404,66364000,GOOG,1,1.15,0.83,0.32,83.719,84.996,84.996,84.345,84.345,86.298,86.298,3.043,75.267,75.267,56.625,56.625,56.056,56.056,12.41,119.68,101.79,83.21
2018-07-25,61.957,63.293,61.957,63.185,42556000,GOOG,2,1.36,0.936,0.424,97.589,89.193,89.193,85.961,85.961,95.659,95.659,3.419,77.369,77.369,56.789,56.789,56.175,56.175,12.29,119.49,101.72,83.18
2018-07-26,62.55,63.489,62.451,63.417,48112000,GOOG,3,1.527,1.055,0.473,98.547,92.311,92.311,88.078,88.078,100.778,100.778,3.539,77.967,77.967,56.978,56.978,56.294,56.294,12.14,119.26,101.61,83.18
2018-07-27,63.55,63.694,61.55,61.925,42612000,GOOG,4,1.523,1.148,0.374,65.737,83.453,83.453,86.536,86.536,77.287,77.287,1.932,65.889,65.889,57.135,57.135,56.384,56.384,13.03,119.46,101.77,83.19
2018-07-30,61.401,61.746,60.574,60.987,36998000,GOOG,0,1.427,1.204,0.223,41.705,69.537,69.537,80.87,80.87,46.872,46.872,1.477,59.633,59.633,57.276,57.276,56.457,56.457,14.26,119.05,101.64,83.19
2018-07-31,61.0,61.379,60.28,60.863,32894000,GOOG,1,1.327,1.228,0.098,39.035,59.37,59.37,73.703,73.703,30.703,30.703,1.429,58.838,58.838,57.427,57.427,56.526,56.526,12.83,119.7,101.78,83.19
2018-08-01,61.4,61.674,60.511,61.0,31344000,GOOG,2,1.243,1.231,0.012,41.996,53.579,53.579,66.995,66.995,26.746,26.746,1.468,59.483,59.483,57.567,57.567,56.595,56.595,13.15,118.46,101.34,83.06
2018-08-02,60.295,61.494,60.239,61.307,30626000,GOOG,3,1.188,1.223,-0.034,48.606,51.921,51.921,61.97,61.97,31.822,31.822,1.561,60.955,60.955,57.723,57.723,56.667,56.667,12.19,118.63,101.46,83.11
2018-08-03,61.481,61.5,60.753,61.186,21792000,GOOG,4,1.122,1.203,-0.081,27.381,43.741,43.741,55.894,55.894,19.435,19.435,1.501,60.022,60.022,57.867,57.867,56.734,56.734,11.64,119.22,101.72,83.12
2018-08-06,61.25,61.304,60.79,61.238,21634000,GOOG,0,1.062,1.175,-0.113,28.915,38.799,38.799,50.196,50.196,16.005,16.005,1.519,60.306,60.306,58.013,58.013,56.8,56.8,11.27,119.29,101.77,83.14
2018-08-07,61.85,62.558,61.808,62.111,29880000,GOOG,1,1.071,1.154,-0.082,54.168,43.922,43.922,48.104,48.104,35.557,35.557,1.837,64.75,64.75,58.18,58.18,56.877,56.877,10.93,118.67,101.56,83.11
2018-08-08,62.023,62.825,61.9,62.28,27406000,GOOG,2,1.08,1.139,-0.059,59.074,48.972,48.972,48.394,48.394,50.13,50.13,1.903,65.557,65.557,58.365,58.365,56.954,56.954,10.85,118.79,101.65,83.12
2018-08-09,62.495,62.777,62.3,62.455,16972000,GOOG,3,1.089,1.129,-0.04,85.689,61.211,61.211,52.666,52.666,78.302,78.302,1.977,66.409,66.409,58.546,58.546,57.032,57.032,11.27,119.79,101.93,83.17
2018-08-10,62.15,62.285,61.6,61.881,22174000,GOOG,4,1.037,1.111,-0.073,63.469,61.964,61.964,55.766,55.766,74.361,74.361,1.568,61.052,61.052,58.699,58.699,57.099,57.099,13.16,120.66,102.37,83.25
2018-08-13,61.849,62.464,61.682,61.75,19946000,GOOG,0,0.975,1.084,-0.109,58.441,60.79,60.79,57.44,57.44,67.489,67.489,1.492,59.875,59.875,58.814,58.814,57.163,57.163,14.78,120.41,102.34,83.23
2018-08-14,61.759,62.293,61.256,62.105,26962000,GOOG,1,0.943,1.056,-0.112,72.152,64.577,64.577,59.819,59.819,74.093,74.093,1.633,62.025,62.025,58.917,58.917,57.23,57.23,13.31,120.14,102.24,83.23
2018-08-15,61.463,61.762,60.475,60.719,36576000,GOOG,2,0.797,1.004,-0.207,10.364,46.506,46.506,55.382,55.382,28.755,28.755,1.025,50.608,50.608,58.992,58.992,57.276,57.276,14.64,120.84,102.49,83.27
2018-08-16,61.236,61.3,60.127,60.325,26864000,GOOG,3,0.642,0.932,-0.289,7.303,33.439,33.439,48.067,48.067,4.181,4.181,0.92,47.905,47.905,59.061,59.061,57.316,57.316,13.45,120.83,102.46,83.25
2018-08-17,60.102,60.451,59.412,60.048,27792000,GOOG,4,0.492,0.844,-0.352,18.635,28.504,28.504,41.546,41.546,2.419,2.419,0.854,46.049,46.049,59.138,59.138,57.352,57.352,12.64,120.98,102.5,83.28
2018-08-20,60.251,60.55,59.731,60.389,17416000,GOOG,0,0.395,0.754,-0.359,28.611,28.54,28.54,37.211,37.211,11.198,11.198,0.949,48.686,48.686,59.225,59.225,57.391,57.391,12.49,121.79,102.82,83.33
2018-08-21,60.4,60.863,60.018,60.081,24112000,GOOG,1,0.291,0.661,-0.371,19.881,25.653,25.653,33.358,33.358,10.244,10.244,0.868,46.477,46.477,59.297,59.297,57.425,57.425,12.86,121.38,102.68,83.31
2018-08-22,60.0,60.592,59.95,60.367,17748000,GOOG,2,0.228,0.575,-0.347,31.278,27.528,27.528,31.415,31.415,19.755,19.755,0.953,48.8,48.8,59.365,59.365,57.462,57.462,12.25,121.86,102.87,83.33
2018-08-23,60.357,61.064,60.212,60.269,19852000,GOOG,3,0.169,0.493,-0.325,28.083,27.713,27.713,30.181,30.181,22.778,22.778,0.924,48.033,48.033,59.436,59.436,57.496,57.496,12.41,122.05,102.86,83.32
2018-08-24,60.441,61.083,60.318,61.033,18932000,GOOG,4,0.181,0.431,-0.25,56.238,37.222,37.222,32.528,32.528,46.609,46.609,1.179,54.113,54.113,59.504,59.504,57.539,57.539,11.99,122.29,102.89,83.33
2018-08-27,61.38,62.154,61.286,62.091,23126000,GOOG,0,0.273,0.399,-0.126,97.685,57.376,57.376,40.811,40.811,90.507,90.507,1.56,60.937,60.937,59.594,59.594,57.594,57.594,12.16,121.59,102.66,83.3
2018-08-28,62.064,62.127,61.435,61.557,26080000,GOOG,1,0.3,0.379,-0.08,78.232,64.328,64.328,48.65,48.65,95.684,95.684,1.293,56.386,56.386,59.651,59.651,57.641,57.641,12.5,120.86,102.43,83.27
2018-08-29,61.873,62.533,61.818,62.465,25978000,GOOG,2,0.389,0.381,0.008,97.821,75.492,75.492,57.597,57.597,111.282,111.282,1.607,61.635,61.635,59.733,59.733,57.698,57.698,12.25,121.02,102.4,83.26
2018-08-30,62.211,62.682,61.63,61.956,26628000,GOOG,3,0.414,0.388,0.026,75.402,75.462,75.462,63.552,63.552,99.282,99.282,1.351,57.458,57.458,59.802,59.802,57.748,57.748,13.53,121.28,102.59,83.32
2018-08-31,61.749,61.933,60.564,60.91,36328000,GOOG,4,0.346,0.38,-0.034,35.124,62.016,62.016,63.04,63.04,59.968,59.968,0.998,49.961,49.961,59.862,59.862,57.784,57.784,12.86,121.0,102.61,83.34
2018-09-04,60.214,60.65,59.625,59.85,36620000,GOOG,1,0.204,0.344,-0.14,7.361,43.798,43.798,56.626,56.626,18.141,18.141,0.777,43.739,43.739,59.904,59.904,57.807,57.807,13.16,120.03,102.17,83.19
2018-09-05,59.69,59.951,58.1,59.324,41226000,GOOG,2,0.049,0.285,-0.237,26.715,38.103,38.103,50.452,50.452,13.406,13.406,0.695,41.008,41.008,59.966,59.966,57.824,57.824,13.91,119.71,102.16,83.19
2018-09-06,59.315,59.315,57.6,58.572,37770000,GOOG,3,-0.134,0.201,-0.335,19.127,31.778,31.778,44.227,44.227,6.88,6.88,0.598,37.412,37.412,60.019,60.019,57.833,57.833,14.65,120.15,102.37,83.22
2018-09-07,57.933,58.763,57.861,58.242,28026000,GOOG,4,-0.301,0.101,-0.402,12.624,25.393,25.393,37.949,37.949,0.281,0.281,0.561,35.922,35.922,60.079,60.079,57.837,57.837,14.88,119.13,101.91,83.13
2018-09-10,58.61,58.727,58.006,58.232,22308000,GOOG,0,-0.43,-0.005,-0.425,12.437,21.074,21.074,32.324,32.324,-1.425,-1.425,0.56,35.877,35.877,60.13,60.13,57.842,57.842,14.16,119.57,101.97,83.14
2018-09-11,58.082,58.934,57.812,58.868,24186000,GOOG,1,-0.475,-0.099,-0.376,24.952,22.367,22.367,29.005,29.005,9.09,9.09,0.698,41.108,41.108,60.192,60.192,57.853,57.853,13.22,118.66,101.6,83.09
2018-09-12,58.636,58.931,57.918,58.141,25910000,GOOG,2,-0.563,-0.192,-0.371,10.646,18.46,18.46,25.49,25.49,4.4,4.4,0.596,37.357,37.357,60.227,60.227,57.856,57.856,13.14,118.94,101.72,83.09
2018-09-13,58.537,58.931,58.143,58.766,28624000,GOOG,3,-0.576,-0.269,-0.307,26.921,21.28,21.28,24.087,24.087,15.667,15.667,0.731,42.241,42.241,60.299,60.299,57.865,57.865,12.37,119.12,101.71,83.1
2018-09-14,58.955,59.021,58.417,58.626,18880000,GOOG,4,-0.59,-0.333,-0.257,33.661,25.407,25.407,24.527,24.527,27.168,27.168,0.708,41.462,41.462,60.348,60.348,57.873,57.873,12.07,118.55,101.52,83.07
2018-09-17,58.507,58.862,57.701,57.803,26130000,GOOG,0,-0.661,-0.399,-0.262,8.615,19.81,19.81,22.955,22.955,13.521,13.521,0.59,37.121,37.121,60.364,60.364,57.872,57.872,13.68,118.55,101.54,83.05
2018-09-18,57.854,58.804,57.854,58.061,24072000,GOOG,1,-0.688,-0.456,-0.231,26.881,22.167,22.167,22.692,22.692,21.116,21.116,0.647,39.269,39.269,60.371,60.371,57.874,57.874,12.79,117.31,101.12,83.04
2018-09-19,58.249,58.66,57.729,58.555,23828000,GOOG,2,-0.661,-0.497,-0.164,64.633,36.322,36.322,27.236,27.236,54.496,54.496,0.762,43.254,43.254,60.389,60.389,57.881,57.881,11.75,116.61,100.95,83.02
2018-09-20,59.0,59.494,58.668,59.343,24508000,GOOG,3,-0.571,-0.512,-0.059,91.578,54.741,54.741,36.404,36.404,91.415,91.415,0.961,49.015,49.015,60.422,60.422,57.896,57.896,11.8,117.15,100.96,83.05
2018-09-21,59.6,59.611,58.302,58.305,88112000,GOOG,4,-0.576,-0.525,-0.051,31.587,47.023,47.023,39.944,39.944,61.182,61.182,0.75,42.847,42.847,60.405,60.405,57.9,57.9,11.68,117.1,101.0,83.03
2018-09-24,57.859,58.9,57.346,58.668,25420000,GOOG,0,-0.544,-0.529,-0.016,58.411,50.819,50.819,43.569,43.569,65.319,65.319,0.833,45.437,45.437,60.389,60.389,57.907,57.907,12.2,116.8,100.89,83.03
2018-09-25,58.807,59.344,58.4,59.232,19554000,GOOG,1,-0.468,-0.517,0.048,83.311,61.65,61.65,49.596,49.596,85.758,85.758,0.971,49.274,49.274,60.39,60.39,57.92,57.92,12.42,116.68,100.79,83.04
2018-09-26,59.257,59.711,58.738,59.025,29246000,GOOG,2,-0.42,-0.497,0.077,70.964,64.754,64.754,54.649,54.649,84.966,84.966,0.921,47.935,47.935,60.372,60.372,57.931,57.931,12.89,117.5,101.12,83.05
2018-09-27,59.336,60.105,59.181,59.732,25216000,GOOG,3,-0.321,-0.462,0.141,86.483,71.997,71.997,60.431,60.431,95.129,95.129,1.112,52.648,52.648,60.37,60.37,57.948,57.948,12.41,117.58,101.12,83.05
2018-09-28,59.593,59.771,59.225,59.674,27612000,GOOG,4,-0.245,-0.419,0.174,84.363,76.119,76.119,65.661,65.661,97.036,97.036,1.093,52.227,52.227,60.377,60.377,57.964,57.964,12.12,117.27,101.17,83.09
2018-10-01,59.994,60.495,59.515,59.765,27152000,GOOG,0,-0.174,-0.37,0.195,76.838,76.359,76.359,69.227,69.227,90.623,90.623,1.122,52.865,52.865,60.387,60.387,57.981,57.981,12.0,116.15,100.71,82.93
2018-10-02,59.548,60.498,59.332,60.006,33758000,GOOG,1,-0.098,-0.315,0.217,84.377,79.032,79.032,72.495,72.495,92.105,92.105,1.201,54.57,54.57,60.382,60.382,58.0,58.0,12.05,116.86,100.97,82.96
2018-10-03,60.25,60.32,59.692,60.147,25124000,GOOG,2,-0.026,-0.258,0.231,88.882,82.315,82.315,75.768,75.768,95.408,95.408,1.252,55.594,55.594,60.337,60.337,58.02,58.02,11.61,114.83,100.22,82.92
2018-10-04,59.766,59.875,57.779,58.41,44190000,GOOG,3,-0.108,-0.228,0.12,33.751,66.127,66.127,72.555,72.555,53.272,53.272,0.75,42.864,42.864,60.241,60.241,58.023,58.023,14.22,114.02,99.96,82.9
2018-10-05,58.375,58.675,57.256,57.868,23686000,GOOG,4,-0.214,-0.225,0.011,18.862,50.372,50.372,65.16,65.16,20.795,20.795,0.661,39.803,39.803,60.13,60.13,58.022,58.022,14.82,113.04,99.72,82.89
2018-10-08,57.506,58.4,56.368,57.449,38648000,GOOG,0,-0.329,-0.246,-0.083,26.159,42.301,42.301,57.541,57.541,11.822,11.822,0.602,37.57,37.57,60.041,60.041,58.017,58.017,15.69,112.66,99.76,82.87
2018-10-09,57.307,57.717,56.879,56.941,26174000,GOOG,1,-0.455,-0.288,-0.167,13.87,32.824,32.824,49.302,49.302,-0.132,-0.132,0.539,35.007,35.007,59.96,59.96,58.007,58.007,15.95,113.8,99.95,82.9
2018-10-10,56.554,56.609,54.056,54.061,53514000,GOOG,2,-0.778,-0.386,-0.392,0.07,21.906,21.906,40.17,40.17,-14.622,-14.622,0.328,24.708,24.708,59.824,59.824,57.973,57.973,22.96,113.49,100.0,82.92
2018-10-11,53.647,55.32,53.414,53.966,58980000,GOOG,3,-1.03,-0.515,-0.516,7.799,17.203,17.203,32.514,32.514,-13.418,-13.418,0.324,24.453,24.453,59.683,59.683,57.938,57.938,24.98,114.87,100.41,82.95
